step	runtime	x	y	z	vpar	mu	vz	Bx	By	Bz
1300	9.100000e-07	2.340267e-01	4.040006e-02	1.592452e-03	6.690309e+04	5.709071e-23	-7.413691e-03	4.482835e-02	1.515935e-03
1325	9.275000e-07	2.338985e-01	4.116956e-02	1.618335e-03	6.690309e+04	5.709071e-23	-7.544147e-03	4.481099e-02	1.506026e-03
1350	9.450000e-07	2.337681e-01	4.193869e-02	1.644056e-03	6.690309e+04	5.709071e-23	-7.674816e-03	4.479377e-02	1.496455e-03
1375	9.625000e-07	2.336355e-01	4.270744e-02	1.669621e-03	6.690309e+04	5.709071e-23	-7.805704e-03	4.477668e-02	1.487221e-03
1400	9.800000e-07	2.335006e-01	4.347582e-02	1.695035e-03	6.690309e+04	5.709071e-23	-7.936815e-03	4.475972e-02	1.478323e-03
1425	9.975000e-07	2.333634e-01	4.424380e-02	1.720304e-03	6.690309e+04	5.709071e-23	-8.068152e-03	4.474288e-02	1.469757e-03
1450	1.015000e-06	2.332241e-01	4.501138e-02	1.745433e-03	6.690309e+04	5.709071e-23	-8.199721e-03	4.472615e-02	1.461523e-03
1475	1.032500e-06	2.330825e-01	4.577855e-02	1.770428e-03	6.690309e+04	5.709071e-23	-8.331526e-03	4.470954e-02	1.453620e-03
1500	1.050000e-06	2.329386e-01	4.654532e-02	1.795294e-03	6.690309e+04	5.709071e-23	-8.463571e-03	4.469302e-02	1.446044e-03
1525	1.067500e-06	2.327925e-01	4.731166e-02	1.820037e-03	6.690309e+04	5.709071e-23	-8.590772e-03	4.467048e-02	1.438719e-03
1550	1.085000e-06	2.326443e-01	4.807760e-02	1.844664e-03	6.690309e+04	5.709071e-23	-8.714687e-03	4.464379e-02	1.431613e-03
1575	1.102500e-06	2.324940e-01	4.884313e-02	1.869181e-03	6.690309e+04	5.709071e-23	-8.838859e-03	4.461719e-02	1.424762e-03
1600	1.120000e-06	2.323415e-01	4.960824e-02	1.893591e-03	6.690309e+04	5.709071e-23	-8.963293e-03	4.459069e-02	1.418164e-03
1625	1.137500e-06	2.321869e-01	5.037291e-02	1.917899e-03	6.690309e+04	5.709071e-23	-9.087992e-03	4.456427e-02	1.411816e-03
1650	1.155000e-06	2.320301e-01	5.113716e-02	1.942108e-03	6.690309e+04	5.709071e-23	-9.212961e-03	4.453794e-02	1.405716e-03
1675	1.172500e-06	2.318711e-01	5.190096e-02	1.966222e-03	6.690309e+04	5.709071e-23	-9.338203e-03	4.451169e-02	1.399862e-03
1700	1.190000e-06	2.317101e-01	5.266432e-02	1.990245e-03	6.690309e+04	5.709071e-23	-9.463723e-03	4.448551e-02	1.394251e-03
1725	1.207500e-06	2.315468e-01	5.342722e-02	2.014181e-03	6.690309e+04	5.709071e-23	-9.589524e-03	4.445940e-02	1.388880e-03
1750	1.225000e-06	2.313814e-01	5.418965e-02	2.038034e-03	6.690309e+04	5.709071e-23	-9.715612e-03	4.443335e-02	1.383748e-03
1775	1.242500e-06	2.312139e-01	5.495162e-02	2.061808e-03	6.690309e+04	5.709071e-23	-9.841989e-03	4.440735e-02	1.378851e-03
1800	1.260000e-06	2.310441e-01	5.571311e-02	2.085507e-03	6.690309e+04	5.709071e-23	-9.968660e-03	4.438141e-02	1.374188e-03
1825	1.277500e-06	2.308722e-01	5.647411e-02	2.109135e-03	6.690309e+04	5.709071e-23	-1.009312e-02	4.435175e-02	1.370469e-03
1850	1.295000e-06	2.306982e-01	5.723464e-02	2.132729e-03	6.690309e+04	5.709071e-23	-1.021244e-02	4.431398e-02	1.368478e-03
1875	1.312500e-06	2.305221e-01	5.799469e-02	2.156302e-03	6.690309e+04	5.709071e-23	-1.033209e-02	4.427628e-02	1.366629e-03
1900	1.330000e-06	2.303439e-01	5.875425e-02	2.179856e-03	6.690309e+04	5.709071e-23	-1.045209e-02	4.423865e-02	1.364918e-03
1925	1.347500e-06	2.301637e-01	5.951331e-02	2.203393e-03	6.690309e+04	5.709071e-23	-1.057243e-02	4.420109e-02	1.363342e-03
1950	1.365000e-06	2.299813e-01	6.027187e-02	2.226915e-03	6.690309e+04	5.709071e-23	-1.069311e-02	4.416359e-02	1.361898e-03
1975	1.382500e-06	2.297968e-01	6.102992e-02	2.250424e-03	6.690309e+04	5.709071e-23	-1.081415e-02	4.412615e-02	1.360583e-03
2000	1.400000e-06	2.296101e-01	6.178746e-02	2.273922e-03	6.690309e+04	5.709071e-23	-1.093555e-02	4.408876e-02	1.359394e-03
2025	1.417500e-06	2.294214e-01	6.254446e-02	2.297410e-03	6.690309e+04	5.709071e-23	-1.105731e-02	4.405143e-02	1.358327e-03
2050	1.435000e-06	2.292305e-01	6.330094e-02	2.320890e-03	6.690309e+04	5.709071e-23	-1.117943e-02	4.401414e-02	1.357380e-03
2075	1.452500e-06	2.290375e-01	6.405687e-02	2.344365e-03	6.690309e+04	5.709071e-23	-1.130192e-02	4.397690e-02	1.356548e-03
2100	1.470000e-06	2.288424e-01	6.481226e-02	2.367835e-03	6.690309e+04	5.709071e-23	-1.142478e-02	4.393969e-02	1.355830e-03
2125	1.487500e-06	2.286451e-01	6.556709e-02	2.391302e-03	6.690309e+04	5.709071e-23	-1.154801e-02	4.390252e-02	1.355221e-03
2150	1.505000e-06	2.284457e-01	6.632136e-02	2.414800e-03	6.690309e+04	5.709071e-23	-1.166548e-02	4.385262e-02	1.358344e-03
2175	1.522500e-06	2.282442e-01	6.707507e-02	2.438371e-03	6.690309e+04	5.709071e-23	-1.178302e-02	4.380204e-02	1.361699e-03
2200	1.540000e-06	2.280406e-01	6.782821e-02	2.462013e-03	6.690309e+04	5.709071e-23	-1.190100e-02	4.375156e-02	1.365059e-03
2225	1.557500e-06	2.278349e-01	6.858077e-02	2.485727e-03	6.690309e+04	5.709071e-23	-1.201943e-02	4.370116e-02	1.368422e-03
2250	1.575000e-06	2.276270e-01	6.933275e-02	2.509513e-03	6.690309e+04	5.709071e-23	-1.213831e-02	4.365086e-02	1.371784e-03
2275	1.592500e-06	2.274170e-01	7.008413e-02	2.533370e-03	6.690309e+04	5.709071e-23	-1.225764e-02	4.360063e-02	1.375141e-03
2300	1.610000e-06	2.272049e-01	7.083491e-02	2.557297e-03	6.690309e+04	5.709071e-23	-1.237743e-02	4.355049e-02	1.378488e-03
2325	1.627500e-06	2.269907e-01	7.158508e-02	2.581295e-03	6.690309e+04	5.709071e-23	-1.249769e-02	4.350042e-02	1.381822e-03
2350	1.645000e-06	2.267742e-01	7.233462e-02	2.605362e-03	6.690309e+04	5.709071e-23	-1.261842e-02	4.345044e-02	1.385139e-03
2375	1.662500e-06	2.265557e-01	7.308354e-02	2.629498e-03	6.690309e+04	5.709071e-23	-1.273962e-02	4.340052e-02	1.388435e-03
2400	1.680000e-06	2.263349e-01	7.383183e-02	2.653702e-03	6.690309e+04	5.709071e-23	-1.286129e-02	4.335067e-02	1.391706e-03
2425	1.697500e-06	2.261120e-01	7.457946e-02	2.677973e-03	6.690309e+04	5.709071e-23	-1.298345e-02	4.330089e-02	1.394948e-03
2450	1.715000e-06	2.258870e-01	7.532644e-02	2.702318e-03	6.690309e+04	5.709071e-23	-1.310401e-02	4.324439e-02	1.400245e-03
2475	1.732500e-06	2.256597e-01	7.607276e-02	2.726802e-03	6.690309e+04	5.709071e-23	-1.322263e-02	4.317996e-02	1.407919e-03
2500	1.750000e-06	2.254302e-01	7.681840e-02	2.751434e-03	6.690309e+04	5.709071e-23	-1.334181e-02	4.311570e-02	1.415462e-03
2525	1.767500e-06	2.251986e-01	7.756335e-02	2.776212e-03	6.690309e+04	5.709071e-23	-1.346157e-02	4.305159e-02	1.422869e-03
2550	1.785000e-06	2.249647e-01	7.830761e-02	2.801132e-03	6.690309e+04	5.709071e-23	-1.358210e-02	4.298812e-02	1.430007e-03
2575	1.802500e-06	2.247286e-01	7.905117e-02	2.826184e-03	6.690309e+04	5.709071e-23	-1.370417e-02	4.292714e-02	1.436340e-03
2600	1.820000e-06	2.244903e-01	7.979400e-02	2.851357e-03	6.690309e+04	5.709071e-23	-1.382670e-02	4.286639e-02	1.442461e-03
